,datetime,timestamp,name,symbol,color,size,value,detail_text
135,2025-02-05 15:57:00-05:00,1738789020.0,TRIN,circle,blue,,1.27045958517055,Value: 1.27045958517055
136,2025-02-06 15:57:00-05:00,1738875420.0,TRIN,circle,blue,,1.1209173764204599,Value: 1.1209173764204599
137,2025-02-07 15:57:00-05:00,1738961820.0,TRIN,circle,blue,,0.942912546591715,Value: 0.942912546591715
138,2025-02-08 15:57:00-05:00,1739048220.0,TRIN,circle,blue,,1.2099194257806865,Value: 1.2099194257806865
139,2025-02-09 15:57:00-05:00,1739134620.0,TRIN,circle,blue,,1.2099194257806865,Value: 1.2099194257806865
140,2025-02-10 15:57:00-05:00,1739221020.0,TRIN,circle,blue,,0.8191925145293762,Value: 0.8191925145293762
141,2025-02-11 15:57:00-05:00,1739307420.0,TRIN,circle,blue,,0.8267529286353852,Value: 0.8267529286353852
142,2025-02-12 15:57:00-05:00,1739393820.0,TRIN,circle,blue,,0.46007026178385707,Value: 0.46007026178385707
143,2025-02-13 15:57:00-05:00,1739480220.0,TRIN,circle,blue,,0.7908850646550073,Value: 0.7908850646550073
144,2025-02-14 15:57:00-05:00,1739566620.0,TRIN,circle,blue,,0.7919606354092795,Value: 0.7919606354092795
145,2025-02-15 15:57:00-05:00,1739653020.0,TRIN,circle,blue,,0.7127104031606624,Value: 0.7127104031606624
146,2025-02-16 15:57:00-05:00,1739739420.0,TRIN,circle,blue,,0.7127104031606624,Value: 0.7127104031606624
147,2025-02-17 15:57:00-05:00,1739825820.0,TRIN,circle,blue,,0.7127104031606624,Value: 0.7127104031606624
148,2025-02-18 15:57:00-05:00,1739912220.0,TRIN,circle,blue,,0.9289861801534444,Value: 0.9289861801534444
149,2025-02-19 15:57:00-05:00,1739998620.0,TRIN,circle,blue,,0.8734343994800814,Value: 0.8734343994800814
150,2025-02-20 15:57:00-05:00,1740085020.0,TRIN,circle,blue,,0.6483187677043395,Value: 0.6483187677043395
151,2025-02-21 15:57:00-05:00,1740171420.0,TRIN,circle,blue,,1.2985684241890127,Value: 1.2985684241890127
152,2025-02-22 15:57:00-05:00,1740257820.0,TRIN,circle,blue,,1.0840964659681842,Value: 1.0840964659681842
153,2025-02-23 15:57:00-05:00,1740344220.0,TRIN,circle,blue,,1.0840964659681842,Value: 1.0840964659681842
154,2025-02-24 15:57:00-05:00,1740430620.0,TRIN,circle,blue,,1.7135105176376009,Value: 1.7135105176376009
155,2025-02-26 15:57:00-05:00,1740603420.0,TRIN,circle,blue,,0.7417933647387189,Value: 0.7417933647387189
156,2025-02-27 15:57:00-05:00,1740689820.0,TRIN,circle,blue,,1.932227940281887,Value: 1.932227940281887
